,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120,E121,E122,E123,E124,E125,E126,E127,E128,E129,E130,E131,E132,E133,E134,E135,E136,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E150,E151,E152,E153,E154,E155,E156,E157,E158,E159,E160,E161,E162,E163,E164,E165,E166,E167,E168,E169,E170,E171,E172,E173,E174,E175,E176,E177,E178,E179,E180,E181,E182,E183,E184,E185,E186,E187,E188,E189,E190,E191,E192,E193,E194,E195,E196,E197,E198,E199,E200,E201,E202,E203,E204,E205,E206,E207,E208,E209,E210,E211,E212,E213,E214,E215,E216,E217,E218,E219,E220,E221,E222,E223,E224,E225,E226,E227,E228,E229,E230,E231,E232,E233,E234,E235,E236,E237,E238,E239,E240,E241,E242,E243,E244,E245,E246,E247,E248,E249,E250,E251,E252
flux,59135483.37848672,1416858069.6641471,1855964168.9179177,2548951677.7216353,2583211846.6096334,4782143560.836141,10218797753.445515,13096930678.33196,15927035365.59449,40215065372.07708,51034477447.46285,174303096972.0422,237857433971.19937,2659982299499.3125,1165810210380.302,2901048566375.4717,3354337034719.3857,3677177480911.418,3900791820248.805,4034473492432.813,4100428522937.0693,4111239976984.8403,10028168977572.807,9333919675336.871,8408129754812.883,7407466450698.617,6425477427104.492,5516265957536.726,4709038920000.028,4003028323171.499,3393881792633.4785,2878653736020.2803,2446180580775.715,2084714302433.6667,3325203415393.826,2501841657622.2095,1935304839587.0051,1549861025476.0886,667632851772.444,611726845954.7842,1089368931829.9943,949420145412.8303,844677951257.6232,764189519735.0814,699181213680.1332,329196148619.8236,317214716478.1554,305770344258.86774,296212780036.24896,115629810159.43126,114064852148.10164,112616201341.89078,111269047152.28041,109688985815.25772,108366824792.40219,107250300567.19722,106098492096.44061,104483637786.52493,104105457184.9246,102435362020.7198,101564872742.5696,100321544821.39098,99548387252.11469,98259290800.28633,289108615390.7478,187945735312.04013,275826586598.7425,179539465321.45175,435938024133.87823,416037715997.4504,399451017151.61383,383653062489.6949,368365218343.33075,631815775357.5122,592803713273.747,557818619590.3573,527864910960.1023,446136841324.9716,320823707000.3442,612150824361.6578,435934583473.52313,416349149699.70685,356665239106.2547,386375837473.7017,412473878959.96814,396514776803.1819,379584026811.35944,366127740440.0647,352042489159.38495,103036213077.98909,335509681908.8853,324153019491.08514,915005263461.9845,646870050028.0879,963931431199.7471,1384488185542.8728,621100419410.7264,777005060552.4459,1072012690266.7722,417945299302.7629,392164808543.7477,299105801609.2772,170283573142.84894,184422482575.3847,231955516388.87085,1399089012587.5312,1285743113311.5435,1053891334513.8888,1572919918468.461,380810732846.16693,900169187186.863,1238027511682.4746,1185670030274.0923,681616214006.9625,958480862932.2,537146606237.2294,347272454694.545,287934732062.4395,306204352231.5546,324648812496.21106,382352746879.11176,1244540576454.9438,1146595541858.8481,1047256404748.6049,510068429575.427,190725227813.45148,553591038877.0024,177515069240.96503,415763096996.4944,169352604796.51306,178709635494.66602,278522794193.82996,26651324135.77105,60465948018.29656,96386025253.69502,128792475408.69217,350440263227.9388,155255776403.31088,427566627967.82227,413601768310.3599,456610065038.9126,332150595318.692,819531314867.3888,573616770872.1246,665884937567.2917,1023767954780.2344,628042900889.604,404238522557.6157,393808505126.3045,446743072618.73987,813801471691.9626,682774320485.3904,648414467903.9485,261129358254.98566,1226291401527.593,952155631475.525,521643938628.054,474651092640.05493,361285308386.9466,580491494728.8481,342581512256.87036,200901039927.47113,108657001501.43909,320518737389.29315,2049448303165.1345,2234548330886.7246,740176093839.3024,582001870928.9166,74119465455.05142,176960500871.3415,66770789218.74715,592975698953.8771,325308768751.3056,176054064844.80457,607533321301.1968,1131978525037.0125,2251564001636.704,889587241631.7412,7783129814560.752,2619021733176.253,256292656089.28195,4399938774986.37,2553862927718.4985,3563163225978.08,441446792101.59796,2009110989378.9573,2701066647096.477,302693025143.1367,1419645527593.882,2463075876533.602,2981433198619.9673,567790203787.9132,5145922246290.223,4667854774398.057,2293853581673.6504,4294846068369.616,3683700278923.252,2234904006049.5405,5408049796971.222,5676509559277.591,1225802300061.2292,492545006317.4019,1989638450680.3096,2781692505327.562,384345017096.6702,1299536178149.735,526577817674.8115,2012786623414.2036,3134752446165.978,2089199865319.7725,3904314874304.191,3495235299919.016,2405486003829.1323,2594461822734.554,694473481230.0162,661755493272.268,1011959211936.0789,739573098974.7152,1795238644775.2678,681458618173.1619,760287702847.4913,1840565381585.419,231023583449.38522,1737083427843.5405,1558968734290.4985,845070417409.5364,279680678883.04297,490566512923.43353,377437053937.21014,1614024689339.2915,1505711763599.871,1524155186168.0874,693734710409.7695,925843025501.6327,516361448915.784,509035882098.20264,1221954186729.7312,3483448285074.1343,3408705094529.2866,673430511539.4733,1756418010040.2317,2118316617830.131,516266499276.54193,882542434016.9337,298361823307.92236,73762356951.93636,23397709150.401478,1647651451.7675123,696142177.2879989,405915837.1370226,259595613.550867,97280191.10210335
flux_err,8912114.548121171,47622873.94039476,40301465.67367402,67282281.71930593,67656171.1496672,89309569.85657127,153420362.8017746,166973020.95735526,185690153.34410784,304285753.7587586,344224761.60413533,767103892.2169842,692313925.1915772,3564608239.9245296,2229328556.947255,3831340623.8513336,4471365456.5748825,4721082014.372825,5231249073.25536,5012033154.197395,5347473861.757179,4838298556.596997,10560177107.634901,8815519855.603575,8628809276.70293,7158612961.769418,7362481039.0910015,5595063493.0091,5523384323.621462,5060795628.956048,4229335977.0500765,3607572538.6764774,3748777910.5882087,2687963931.054795,4450251297.940467,3526530551.904016,2451442222.138802,2597985511.125644,1725976079.20917,1425406423.1609247,1898951028.080139,2000284358.5570145,1618525948.393534,1557030410.95515,1498976037.6748636,1074268232.3292704,1004971440.3882725,942738441.7088084,1100201477.7599525,550781329.8985258,544190728.3383299,697480475.0178798,578872069.7821506,626013371.0091839,498985004.56445575,611700354.7566966,556190019.3583711,597789208.2845644,557164347.0101954,524161776.99662125,592322311.7793449,486740243.9445184,553749761.0793463,556635599.6201093,1044512329.6840752,728863680.3501621,738633229.6990296,724736108.5448221,1210865086.1020653,1198373038.5695043,1117205965.0283945,1177913457.3144646,1083337328.1228073,1349973936.395895,1339900935.7282145,1358569885.1465015,1289877804.405743,1089503258.2019558,1024197529.616687,1395671231.673654,1247329261.1627157,1092644571.2823617,1063627034.5711693,968740390.084516,1027771739.4032819,1098062684.3929343,1103550399.1856852,1078838865.4158225,1043358905.0176032,560334872.1752154,1003100732.9545457,999789920.5442778,1913408297.745457,1375729534.7743015,2120208594.5349693,2035330949.6941955,1440748827.6796396,1661258346.7137306,1885799478.8565161,1228667476.5622551,1179102111.9041739,1254088185.7042243,674401865.1653277,676516482.0587282,890636479.3717092,2897610474.10029,2576826728.284914,2223826195.1262903,2274963967.98322,1230094341.3917701,2025139581.8743374,2403952342.493694,2658916231.107011,1425282711.2776425,2001803755.0436919,1637385991.297845,1299493400.3694072,800354640.34563,1117953752.8801198,1365520022.8570442,1119346703.2091627,2086017180.1117644,1982179076.4381623,2587717671.237183,1526557470.1499496,1053581937.4846365,1870461347.4424546,834484995.906183,1203750699.144706,719085284.2733917,767592159.0789797,1086136303.991233,239077414.40041506,390070369.377097,521497689.18319696,562438702.4450327,1093290381.2691045,725239713.9302287,1185068909.5444589,1071875782.9647319,1304407214.8796558,940478707.3323481,1905425235.8819542,1256359470.2540493,1554941371.9914923,1983680943.920057,1685849573.7065854,1076971309.383469,1098791604.2618058,1231969499.3470492,2181729050.0449996,1467920555.4463975,1730147370.872225,800824851.3825866,2285296665.5742555,1785499607.1375382,1462121941.6664464,1327084188.70792,1158564766.4302034,1429830610.4439933,1143367688.1621754,1031930285.5985985,640000220.7906426,1166042576.2662258,2850951775.1469254,2780553414.474369,1750837951.7492015,1404139321.755317,416860721.26310796,703312920.3422302,461334816.7727094,1513280597.946443,1184439733.9708548,899626336.2043445,1504795811.3472598,2454137622.7791886,3298639247.9132767,1871193628.8954573,5686690765.1457815,2761830681.271529,985388813.2560984,4003207945.8386164,2998925323.3353004,3719792602.305038,1214328189.5366614,2623212227.697517,3262204227.812057,1028720812.4609096,2027193716.4078493,2852457283.610198,3140131752.4369035,1208539707.0381126,4447366481.816393,3894559889.5430675,2388766642.2617726,3167959229.052384,3409971357.2426267,2834805454.5694294,3981091504.7543383,4554144271.048841,1910304080.9867947,1238715717.157001,2386851986.8905463,2707902808.771759,1080149690.7832944,1903112360.161126,1197723390.6713605,2251296389.0458274,3519069851.2783566,2363732995.192959,3712498029.927066,3199996309.8307204,3185614387.09436,2682232692.5385604,1553995851.220117,1437584837.6612177,1845768599.971048,1791125338.1097655,2881157008.457101,1625126992.4457536,1697746050.9974275,2612044464.5860744,814678373.32689,2748717548.566942,2458946079.819721,1834699329.749083,1004026126.533885,1295266822.0417106,1222169341.480228,2629052237.2861257,2310287201.8905916,2762787387.887908,1783683415.042263,1921823502.895739,1508917337.691731,1403384751.1430285,2453004517.8043213,4796238935.399762,4644038584.715359,2100604197.6816263,3455608166.1482525,4028816483.2041073,2137994263.5956295,2880365181.4059005,1953249551.4832106,872129071.9826874,629373738.5428005,126993293.69474533,83387131.64438039,73941500.34398586,59510973.68432016,37061408.35203643
