,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120,E121,E122,E123,E124,E125,E126,E127,E128,E129,E130,E131,E132,E133,E134,E135,E136,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E150,E151,E152,E153,E154,E155,E156,E157,E158,E159,E160,E161,E162,E163,E164,E165,E166,E167,E168,E169,E170,E171,E172,E173,E174,E175,E176,E177,E178,E179,E180,E181,E182,E183,E184,E185,E186,E187,E188,E189,E190,E191,E192,E193,E194,E195,E196,E197,E198,E199,E200,E201,E202,E203,E204,E205,E206,E207,E208,E209,E210,E211,E212,E213,E214,E215,E216,E217,E218,E219,E220,E221,E222,E223,E224,E225,E226,E227,E228,E229,E230,E231,E232,E233,E234,E235,E236,E237,E238,E239,E240,E241,E242,E243,E244,E245,E246,E247,E248,E249,E250,E251,E252
flux,85405486.1479161,2066925117.8270283,2661507083.1051316,3774505105.132198,3746551580.5708222,7029110130.125646,15006112570.551401,19180135308.49013,23324333394.29001,58977136311.52971,74736704245.56815,255174561132.4772,348196193307.48627,3869549738476.542,1685477439810.8447,4180298954769.4507,4814271154832.48,5266235036795.545,5565155526040.138,5745981991778.414,5830998904865.34,5832166939734.831,14210939934088.65,13217699278619.848,11906192050090.105,10498401076466.168,9124678152339.008,7817126199370.344,6634526615067.489,5606203406294.6455,4739148478066.835,4003915173669.656,3384758873589.5566,2865333213712.6104,4515406639995.576,3349088998919.486,2571111559799.3213,2040994701775.77,877286006518.3861,802448659730.7837,1424553925288.4756,1237004696180.5796,1099174459796.525,990517203527.9161,905866781187.8065,425062657958.4268,408894061785.609,392157178730.98096,373321375947.705,142942263835.6572,138933951057.65646,134999662361.8185,131415663799.71942,129339122352.38817,126684850553.75932,126150210327.73767,126352117660.80225,126809346166.8301,127956629334.1539,128416194818.13628,129212829586.19193,129579104208.91467,130513076247.95766,130225616987.39215,386856066514.0302,254271762076.21155,377750764438.7379,248796651997.70447,609444744198.0946,591310210743.9775,571193044857.5219,552888251243.7239,534049922698.69324,913984613674.8956,859298963246.7115,808255970978.8326,761693627784.1461,642825030488.9767,459269515995.44415,873225966221.4299,630653561693.182,606137308341.9141,517479445211.32733,562656055691.0725,602132549203.9338,578488886117.6344,554097579786.4255,528503754918.67,503672463900.97437,147141638708.83517,473859602014.3722,454556611657.27594,1302284534311.4075,910690983999.341,1501227355250.8706,2252091774467.1704,934858841867.2828,1168234204583.443,1628495202006.553,644572900171.6775,589538853176.9155,478456335582.8437,280438135580.3605,295232752046.1388,352898034723.54266,2232961852322.7734,1847298123972.0393,1547947164350.815,2486950534531.719,582653785963.2634,1291671802345.542,1846083373327.1895,1885173211880.5466,1024067972107.9121,1471896132816.661,752734611955.112,484385560669.94867,404364235085.3974,431321707494.0572,460255446104.58844,602931549395.4728,1793757634197.3965,1690158151851.0159,1562343738883.623,764862310380.0048,282580616646.2549,784662927234.546,249293953374.03146,583022558421.8877,237586306486.6122,249498673885.3065,391048886144.8516,37916643442.033066,85963997806.02998,137010010166.16365,184953014479.75653,497070306777.53723,218609519313.2677,615256795056.1105,597466594684.8196,636715722950.2528,462671526315.2027,1198835927433.0178,839080251925.827,936893050829.518,1462678658913.9714,953553042258.0739,616405719184.7285,581783340396.6627,708965273844.5802,1148968472602.4287,1029437850495.5488,937434111477.181,395517067975.3375,1837465619998.9512,1378651093441.4468,779138008216.2637,681856501994.6376,523618247714.91296,823565931473.8235,491052145495.3176,295805136240.95734,158248312289.42578,469449017642.76154,2950740259006.7134,3225673488591.5757,1054299793214.9773,844764953072.4331,108421406820.93462,256723930422.09818,95462774505.04301,876415720484.0723,493760711098.7904,252357279123.93362,878654229336.4434,1606070115207.902,3255412619406.5586,1291240565200.0176,11215912493198.053,3749111752452.6733,357595766917.3671,6284598681775.141,3692377645195.828,5104341475139.162,632409360940.2108,2873094702702.6367,3869358341486.474,429313186274.6077,2031290694224.9277,3533187574591.065,4266297721005.39,812763543601.9781,7353731084922.395,6676957287086.864,3287090616143.9614,6146656761660.034,5275582802659.901,3201103830532.5825,7764065502113.9795,8171566085237.776,1765077651282.3926,710839209679.3475,2867155647146.415,4006966448613.3247,554780302799.9893,1875940286938.282,758858246049.4683,2908365251112.411,4518725355027.199,3014083469213.9893,5639346020999.85,5050504786090.082,3482414342543.064,3761058047038.7417,1006072366415.9272,959870097719.0768,1471816778729.6516,1077131912457.2671,2621648191059.6143,994758438267.5767,1111498793906.318,2700640198745.9062,339757668876.8887,2556257585399.375,2291822883265.893,1239839671756.4248,409835273026.96277,716419301668.8925,551470660505.7999,2351155131820.052,2183457630366.824,2206169126188.186,1001508930152.5671,1330149566419.6455,731708416185.9723,719217709408.357,1711512372179.4465,4854693233225.276,4758877039167.036,945649029620.7311,2472368234708.0557,3031247954228.767,750678342988.3658,1303384485749.0303,455438210727.3976,119580970615.1918,41112778987.86265,3246089027.726999,1373328757.0467474,1048938599.9546192,586383831.8113109,222995508.86731806
flux_err,15074471.814909978,68203040.61818251,93132139.13497202,104805759.89655146,102368704.32073374,128414068.63585196,184178626.2073148,251368978.5622633,233649223.25905004,381738005.4144653,445856252.100717,1026709548.3561717,1234775030.022439,6562260001.218755,3395891706.943918,7223240723.76125,7357481934.488436,7902088687.530564,8335714087.014703,8234806522.95283,8272397726.540525,8431889460.497785,17495547526.088623,15969117005.919605,14125280709.61776,13018665466.953983,11871650843.93955,10175942900.659636,8926148187.934614,6834944873.48567,6244791390.470984,4944092043.30447,4910821741.947594,4185514215.7893753,6455626428.151992,4686061800.987601,3873581671.1327586,3922616854.1071,1992013627.9811091,1917705114.7162669,3100671205.6406684,2553351169.792719,2302290411.8000746,2181657536.5986934,2120001557.487989,1219831420.8391669,1407659367.0595083,1414487535.6307545,1359469952.9439194,745058410.2140721,751242693.0848731,708990808.3974311,564814857.991814,636444223.8203571,735132715.8695015,685466353.6566043,699053322.803156,736251712.9196101,748385988.7498623,747682436.0882283,708693814.3706483,734844542.3579662,716435052.0458502,729911756.1400585,1210454321.2288976,981040758.3320643,1319176975.1508467,1055974954.564617,1667874172.6241446,1747838221.2410593,1591831995.0283976,1709270873.1750429,1587194077.8496406,2013643741.782362,2043143807.4523938,1760169488.725499,2155460390.9422174,1675946576.396188,1355937827.5437477,2269802362.2783422,1803034923.7832592,1672781658.2547894,1468136615.591624,1568659739.971104,1611161502.6081846,1791878846.1502259,1726129034.2349956,1471786564.9129112,1477160610.8926272,805625844.9957628,1588665206.713525,1354683624.3319292,2362470791.96097,2018056885.008176,3403721268.4260974,3320582001.3393793,2328788825.952393,2274662593.134585,2613725295.0413446,1601480340.8361654,1494076049.1308863,1363849948.9375381,1173783843.7250257,1123371716.1682649,1231632863.5507638,4055408484.9809017,3502415192.5755777,3039062461.211795,4355771524.022322,1705846659.9148562,3020296481.3330545,3082981437.274785,3226368666.420763,2230967145.0738916,2844751717.9376626,2224453405.75447,1722699929.2761316,1258090917.9424908,1621359098.917895,1675480860.4019346,1871226950.0979865,2951319354.0972714,3025506882.6516657,2669388681.919242,1819795051.1064844,1341153213.9631379,2354624151.222463,1027210451.981583,1812197945.008193,967577205.4680897,1122448016.0838966,1559820900.968669,358150835.76488066,532847766.23516184,675382741.7753755,818856577.1127056,1475198053.9910047,967474557.1670444,1732208354.7075799,1672093886.3392231,1830914042.1310685,1479710112.062252,2765833273.395009,1898471717.9594314,2215912020.177847,2556257356.3779664,2066283672.6204007,1627994624.152014,1558536140.968134,2033202748.755091,2645025378.4458046,2725640045.8323517,1981259087.3544831,1557710459.3543708,3193442419.5790825,2467782264.0071754,1868972791.180354,1896143822.4261506,1412011210.0822828,1982809506.109293,1632764903.2281404,1086555009.1672053,816379376.7871935,1769445971.5394948,3826707369.8000846,3947188445.55873,2459504500.2347584,1978325045.587333,608318230.8927535,1114991942.8570094,679527688.2741662,2105593484.3638368,1570093522.057963,1153838422.5256364,1890543884.0171635,2966394951.4167895,4397922672.411285,2457094342.8475847,8539854185.490814,4446490123.877404,1442094314.762313,5727763276.968812,4563301931.283768,4624490545.606296,1686092910.082791,3525340747.37664,4074054258.359299,1352542645.2878852,3193069112.4497514,4058845700.646853,4321239410.558931,1919519274.459048,5704156545.593311,5389518729.288113,3939907862.765301,5152404490.522022,5584246026.993594,3637487872.2858562,5932965207.154011,5600334137.870582,2643685755.987637,1660601906.0329592,3536547291.4797187,3988684780.707454,1614749117.863431,2882277012.238389,1670995948.740895,3307363636.626076,4470267398.282636,3683938983.731724,5051430265.989742,5288984946.66743,3676553567.107867,4047419790.0875826,2007658614.7571352,2097766946.9807167,2490800022.056928,2007058527.738263,3749153031.6382604,2406720193.2879505,2281137659.679131,3795407614.8968854,1144514610.4227357,3632354818.7543797,3710757737.199271,2928827336.124023,1270786474.899988,1871027100.8136506,1791836208.0067449,3598208741.3175187,4076642029.7017765,3632287605.528579,2408345742.476358,2932806102.791824,2155567126.255009,2348231469.3162513,3272099842.4264364,6229402370.987093,7241575222.581452,2689811003.443098,4605194974.506558,5286087365.24952,2847279315.33555,4460996042.647626,2783342002.7651167,1426437396.9063709,867021641.5992599,231960809.12914774,139968883.99651387,147325096.56263041,93333015.13614324,62971616.174280256
