,0.0,0.1,0.5,1.0,2.0,4.0,6.0,8.0,10.0,14.0,18.0,22.0,26.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,120.0,140.0,160.0
Kr85,1e-21,4.79122977604697e-09,3.70447250710868e-08,7.810955953329818e-08,1.6000963558811826e-07,3.227273739353659e-07,4.839612843335116e-07,6.437454082887392e-07,8.021305699487283e-07,1.1149419026072607e-06,1.4227630482566014e-06,1.7258599625358708e-06,2.024470768717305e-06,2.3187723343291985e-06,3.0364368537778355e-06,3.7295366142463588e-06,4.3991324434628264e-06,5.046221264122528e-06,5.671453051867743e-06,6.275436654765768e-06,6.858652237638274e-06,7.964729743796503e-06,8.992824868751015e-06,9.944338568150818e-06
Sr90,1e-21,1.576869862129354e-07,7.919321291309584e-07,1.5840486527741842e-06,3.163925316680148e-06,6.3033030084983164e-06,9.41478557693428e-06,1.2499145853233501e-05,1.555748600875481e-05,2.1601108344325413e-05,2.755334665649789e-05,3.3419770586829555e-05,3.920542117381474e-05,4.491397794455236e-05,5.886391968890193e-05,7.238103214350274e-05,8.548694509310992e-05,9.82012677039842e-05,0.00011053636941454973,0.0001225032906945757,0.00013411026209647858,0.0001562767651473776,0.00017708560554360392,0.00019654860369844426
Ag110_m1,1e-21,2.093814638828559e-15,1.6962977954964993e-13,9.205310452824568e-13,4.5531816492693704e-12,2.2433088214213748e-11,5.902936205509162e-11,1.192178210708383e-10,2.0780659186925074e-10,4.855113554031999e-10,9.234170379073406e-10,1.5479077442743823e-09,2.3881077376122962e-09,3.4605446053897488e-09,7.311692101311644e-09,1.3059480608112316e-08,2.0938982211493308e-08,3.113711921876669e-08,4.387572430981899e-08,5.9294822236887526e-08,7.752694016019133e-08,1.2306497754874624e-07,1.812837017170013e-07,2.538485670671759e-07
Cs137,1e-21,1.6704640828224652e-07,8.400982894379491e-07,1.6816199524506705e-06,3.3647399097089886e-06,6.731254996994179e-06,1.0097376131400313e-05,1.3462445113262662e-05,1.6826420442211728e-05,2.3550960521472276e-05,3.0271105758505904e-05,3.698688656562657e-05,4.369796913237195e-05,5.040440507732102e-05,6.714954661755294e-05,8.386399364855074e-05,0.00010054533692507162,0.00011719335897511832,0.0001338065023486704,0.00015038398433904278,0.00016692472890624972,0.00019989301375201296,0.00023270723775621328,0.0002653656413407128
Xe135,1e-21,3.405384430511018e-08,6.129784976831094e-08,6.177703621426617e-08,6.177990543284466e-08,6.194256254966667e-08,6.212778480397794e-08,6.209462768153748e-08,6.220442269315372e-08,6.205768700844372e-08,6.201294881517034e-08,6.179339160679527e-08,6.147223762246685e-08,6.114828051218478e-08,6.020462585300002e-08,5.892012094233819e-08,5.741465147748606e-08,5.588436805312917e-08,5.411673011181925e-08,5.2201289206913786e-08,5.0124656248340786e-08,4.5737312821775856e-08,4.1026084917548546e-08,3.604693417301224e-08
Sm149,1e-21,1.448560802258103e-09,3.78179245579935e-08,1.1292272584571072e-07,2.5333164811371767e-07,3.943653130867377e-07,4.3852929813425334e-07,4.5331869981484636e-07,4.6210190892396834e-07,4.738798874952466e-07,4.857577676271938e-07,4.958931651477907e-07,5.047997494270475e-07,5.127353667851057e-07,5.293915437633753e-07,5.395983852561973e-07,5.437629186352512e-07,5.443392347751831e-07,5.408755005027068e-07,5.329039605201194e-07,5.206901537224727e-07,4.893472634058992e-07,4.482149348737681e-07,4.012917738189314e-07
Sm151,1e-21,1.4579253820378546e-09,2.6751837104621805e-08,7.54039658918227e-08,1.7948218749038235e-07,3.722694373893751e-07,5.428671012174675e-07,6.941267043390898e-07,8.285785752551055e-07,1.054942384267306e-06,1.2362606994657427e-06,1.383231627861147e-06,1.5031448797477943e-06,1.6022200151324382e-06,1.7899042881226462e-06,1.9253479879251833e-06,2.030646942713073e-06,2.1189465233018623e-06,2.195283573970327e-06,2.261247059131809e-06,2.3178881097949203e-06,2.4056201609807182e-06,2.454635707937544e-06,2.4636752290029524e-06
