,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120,E121,E122,E123,E124,E125,E126,E127,E128,E129,E130,E131,E132,E133,E134,E135,E136,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E150,E151,E152,E153,E154,E155,E156,E157,E158,E159,E160,E161,E162,E163,E164,E165,E166,E167,E168,E169,E170,E171,E172,E173,E174,E175,E176,E177,E178,E179,E180,E181,E182,E183,E184,E185,E186,E187,E188,E189,E190,E191,E192,E193,E194,E195,E196,E197,E198,E199,E200,E201,E202,E203,E204,E205,E206,E207,E208,E209,E210,E211,E212,E213,E214,E215,E216,E217,E218,E219,E220,E221,E222,E223,E224,E225,E226,E227,E228,E229,E230,E231,E232,E233,E234,E235,E236,E237,E238,E239,E240,E241,E242,E243,E244,E245,E246,E247,E248,E249,E250,E251,E252
flux,23041639.322543394,525772824.14355314,687404638.9897331,961069012.2009394,979573682.5295212,1744144566.6908276,3779419226.183511,4838629650.605487,5841300737.543213,14824888213.630066,18837275715.953327,64758684919.07529,88357225018.13138,1004470415066.4741,445496743430.331,1118721035611.7402,1304927193362.4902,1448711356741.0862,1550054177332.7417,1618496928815.5837,1660837244304.2227,1679327784087.6267,4161452741179.3774,3954307487045.35,3638699084707.3203,3277844279205.1743,2909015899224.918,2556387726547.2905,2235704099708.813,1951239203541.493,1707299801555.3613,1495486736265.9558,1314677003502.2021,1159883924527.1323,1943358672645.1418,1558368116044.971,1279190005629.7273,1075681771455.6665,478879601045.72577,446580008561.2262,812324321052.6527,723757879239.4249,655104192921.2657,598669351330.8135,553078711254.1727,261341086157.7724,252788430618.47562,244473709468.39667,236493058377.33817,92485953436.68858,91099855574.48112,90037744052.4544,88889157801.6079,87799020572.60051,87359656248.16429,86141055460.83723,85134453637.8405,83952952127.90222,83163663774.66891,82179179063.20271,81494886798.2353,80607706933.17064,80266084979.20381,79028346187.6767,232660517308.59534,151703066670.28995,222786447279.1401,145288873170.78647,352467184511.0164,337466202190.2241,324620693054.0894,312464954785.8982,300284260666.85425,514201578608.1466,482728313254.4667,453674689453.9401,429931066282.38727,363024843781.4625,261721438347.583,498188848102.84094,355365319916.8867,340952081860.03735,291296420455.9145,315044707191.9941,336010794551.9703,323225504180.92426,310300524757.3036,298432371036.31586,287797037626.3988,84334101951.663,274843837474.07608,264926797265.3547,749736167938.738,528100979909.3106,790285268788.9742,1137758417319.991,510678448031.4383,640010649003.7246,883305436681.6619,343374275775.3174,320869967028.23865,248930486381.54266,141626884923.1114,152492818217.54282,190265663005.2942,1144632674636.2673,1054431191082.2943,874205946332.6202,1304201757840.1868,314145621013.9587,746740464822.4778,1037661426364.9033,993632969908.8828,571808226312.0443,807085604142.4166,449178914025.3136,292382144451.3188,243189507883.0075,261885018442.43683,274862016813.71146,317867471068.4789,1051055829663.4731,973122572142.6943,890648337758.3958,434057247869.1228,162704833431.91492,471343363436.1047,150149516669.7269,352920015699.9286,142524934103.8175,151679708474.1163,240073769675.39096,23151763712.1737,52379493663.991936,82294577892.69814,110648303625.63503,299919886793.94586,131937870437.06746,365910292721.369,353547387751.36017,391896894844.278,284623468234.411,702009103223.1187,492702687651.2762,570597904858.0034,880202283725.9573,540346370284.0742,348112432492.3343,339846684223.4425,384767590658.90265,702417972598.3234,588849559479.0719,561761406827.5978,225925910370.41318,1059715801063.703,821657163045.7863,452359980561.0243,412749510603.7556,312093721053.3822,503324427627.39056,297527219092.20544,175704731005.68033,93879921091.36493,278441607127.96967,1781235265103.8623,1945075568701.5889,645333117946.2544,506519195267.7567,64912112129.71236,155564884809.603,58397537163.14554,516802774988.0106,282931176033.72504,154478693547.32755,530100085296.2063,989628508437.1453,1968459209172.4424,779888343591.4904,6827418250446.692,2304571517457.564,225029450768.655,3874765003943.7075,2249665946165.9336,3141650782623.2764,388596052423.7981,1773823907048.5479,2386335658480.776,267318528083.32965,1254386051270.8188,2175402137315.1238,2636699996091.2036,502217808249.31903,4550812232312.262,4129528015469.2466,2030357287320.354,3800651822093.8164,3263072801591.955,1977893035812.5312,4793003825432.315,5033211951551.856,1086101019613.65,438004879940.7299,1764428995415.1929,2465369982010.1265,340792002555.7729,1153511477782.8655,465839418366.21686,1786595422852.0054,2778723072391.246,1852656682496.3635,3463918841829.7334,3103077677221.919,2135575759006.1562,2301617517859.9956,615746349103.6951,586912808059.5267,898806406458.4945,656465497393.1124,1594570361732.9111,605161353151.3739,673065979491.5847,1631471769703.2402,204534384701.46515,1542833283162.3088,1385337066031.938,750180534869.1527,247772530306.2905,434394573483.0519,335448553297.84607,1426747436121.4343,1334296343323.7214,1353982970794.6802,615461925342.3656,820452237165.8441,457685373328.6041,451723978407.16614,1085906307750.1886,3100061791700.541,3033307937536.199,599579188090.712,1566669659650.5771,1886367645852.7642,458407029515.8726,780881497425.7684,266712638838.063,65656073485.40163,21582876288.774574,1619124409.974342,674807360.311486,382997878.86497474,215351229.40484866,72200006.26618797
flux_err,5638749.708575899,27564650.42727753,31677829.599061143,41238690.49098641,42601363.666652836,53473131.700197965,84729793.43715453,93080750.38504791,108883859.71821338,153775939.12910306,217050765.18199748,336249580.2881504,427184473.42609996,1934533336.9391985,1191038623.8870459,2042677496.4536505,2409792920.5564284,2524986510.392747,2391991050.517209,2628064395.632213,2644448309.777246,2392372472.3893676,4680809473.03769,4608291089.051349,4428579429.080477,3889209625.8584156,3792816720.11262,2854131869.8109097,3554689148.6919723,2631988115.9820814,2477869259.8764725,2502940835.668639,2214758822.521917,1702782205.7469907,2938512018.467843,2286162939.255663,2094441363.9857502,1896774466.290838,1192853170.6737401,1062914120.4989343,1345871314.9849188,1484993693.850548,1369750285.2086778,1352644658.4303403,1247816419.1166341,821458571.308378,807172762.9235474,886805590.6592191,704895121.7414622,469964536.4345091,526025564.0193921,510023294.235989,404754170.8231621,462956943.41705877,486159570.32383806,418968976.8958904,457598634.47655183,455435453.1304139,489316845.477454,543612727.9242632,453017479.17939645,458240152.0971923,445004685.38470924,452909357.5416073,813945242.0553367,676287791.2725712,803910453.6299014,591374236.8522286,1057506140.6995455,1039059441.3624554,892433109.9889526,986867390.5771449,899864603.2035196,1210624219.0681858,1281630093.5392323,1104412234.2528915,1129846436.9808033,1082494311.016089,722541780.9942467,1133149073.0327415,1150559162.865463,930354915.0665791,804111482.8612641,823641597.7541871,918549568.7522377,999974788.7663189,886683795.5292999,1005810683.8421943,977651354.2472225,484053449.4908016,794478454.8474294,841523428.7779588,1518838743.0401583,1158687613.5663812,1713804038.4904685,1879173741.1249547,1373581130.9558725,1512345041.4433331,1693404131.6367466,993553519.5636399,905418227.9290147,1219564006.5733707,626241487.1139733,636405568.7082511,730916641.711263,2510972161.289282,2324201612.4208646,1754931611.1866343,2040135290.223667,845635270.9211462,1844719501.1238065,1797387856.211619,1865517838.1120207,1170944868.042003,1850796151.2281828,1541072986.969642,1220799293.8599463,791066677.1598897,825092604.7151538,1296998326.1358554,911926348.8881216,1624564599.2013886,1658066074.8286884,1926214633.865111,1195188292.3755157,884801995.3550278,1481519793.692517,626396744.0739071,1095259720.8843675,583286173.2634302,672213415.7519661,938997402.7896802,227182709.94144195,392148981.1516007,444085478.4151704,545321648.793005,974705034.9113486,630474183.122548,1089452926.303933,854295485.1036472,1126220506.2052577,909840934.8483557,1452631365.2894597,1182224497.2597427,1536328320.9756935,1821847337.684939,1370112530.7621615,957958438.2876692,1013418900.347097,1065250099.875975,2047323871.5178862,1478388497.4283834,1365712509.44119,894185289.1207466,1952682475.936637,1553591673.3596878,1329094506.9397805,1214509241.4399831,1028483990.4872197,1303989950.8937724,956171046.2644258,862757100.9234085,590083980.5468942,1166861301.6373112,2570902152.938432,2365900414.9752383,1753442228.942145,1269005754.2973154,448493290.3433459,726704577.2254374,380127616.3783535,1345977296.2192545,995134468.8845252,882162843.0906754,1375385855.3378773,1790376584.2320213,2966886289.2631993,1594132001.979095,4534720159.958391,2866247982.8811607,760874418.5608665,3530527112.622647,2735902337.9527373,3348430282.0082297,1051999323.9518437,2310960913.950838,2678012842.785135,857437988.5658994,1893771745.6577435,2385744737.290272,2806701755.874765,974415460.5931863,3440226108.220305,3088810181.948172,2444039833.007623,3312386642.51809,2939313084.4820585,1783953363.526702,3364036705.180681,3468903701.9798775,1600077214.6316392,926230718.1346575,2268793451.7096763,2588734738.557341,850465259.4217783,1614738416.4404902,1010096610.5060349,2044341342.518447,2484699101.4581885,2195815271.7057595,3076285519.3358407,3123915512.9351454,2312646299.64856,2427655311.0202136,1448623867.7179723,1281647241.5691216,1487173354.3943753,1379482377.6038258,2284200395.877468,1471614503.0147316,1484228485.3195112,2266627864.401394,742067007.8190864,2290529663.6078525,2007279855.7218428,1539141297.796764,862395534.6421843,1204406587.3060553,1043874811.4850789,2163101374.3647647,2248177000.4536448,2191138966.5127015,1341537898.2809467,1994107397.192366,1365142774.2452443,1309219253.2093153,2159374521.378202,4035854447.886747,4473983628.882274,1841207687.5188553,3217865024.058077,3394471072.9697227,1667971897.689175,3149493471.611493,1791600851.6987498,835258544.3258874,482823883.9070451,129775391.22466,88827514.93686117,58303170.05871109,53087126.597072735,30794304.963395465
