,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120,E121,E122,E123,E124,E125,E126,E127,E128,E129,E130,E131,E132,E133,E134,E135,E136,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E150,E151,E152,E153,E154,E155,E156,E157,E158,E159,E160,E161,E162,E163,E164,E165,E166,E167,E168,E169,E170,E171,E172,E173,E174,E175,E176,E177,E178,E179,E180,E181,E182,E183,E184,E185,E186,E187,E188,E189,E190,E191,E192,E193,E194,E195,E196,E197,E198,E199,E200,E201,E202,E203,E204,E205,E206,E207,E208,E209,E210,E211,E212,E213,E214,E215,E216,E217,E218,E219,E220,E221,E222,E223,E224,E225,E226,E227,E228,E229,E230,E231,E232,E233,E234,E235,E236,E237,E238,E239,E240,E241,E242,E243,E244,E245,E246,E247,E248,E249,E250,E251,E252
flux,27274639.5938009,638376809.1715838,833872093.3368047,1125603320.5790274,1144783974.017279,2117328861.0893853,4503609821.220059,5810442859.558867,7037867368.202565,17899352483.143818,22828526517.14352,77891486768.7806,106508232685.2114,1202085143785.5845,530418892396.379,1328589095425.7493,1545466155571.3486,1707296835031.257,1822414453788.0164,1899094739763.6577,1944680583173.0151,1964320818583.2236,4861676211838.225,4626267183541.158,4267407908723.924,3860238442324.1943,3448624781338.6733,3051850392079.689,2685276593928.498,2352897322375.185,2063609159947.2988,1811256921747.9355,1589583658640.306,1398468354013.4202,2335712351393.9077,1871638607269.4556,1542976464356.7441,1299359871883.6055,578917189280.5651,540318100649.39685,983240232249.5197,877297987314.7455,793425781040.8796,726985834506.022,670985555770.7295,316266948081.947,305073689209.0703,295089926595.0506,281761637302.3688,108662749833.77504,105786855352.13077,103330427498.4675,100965499717.13934,98878125728.2949,97402975043.0044,97597262274.00458,97402379770.61703,97295600420.33113,97470171145.022,98185742153.92299,98241716653.35509,98405562198.5325,98171765371.79243,97916784505.31316,290722873585.0231,190462447627.4849,281538075735.7983,184818035373.3636,450729574724.2939,436154246459.5713,419492793916.0081,404536432371.88806,390326132862.7339,670214843570.3157,628153010181.1158,593703997569.7534,560572041768.6025,473372224184.8566,339334251502.5663,645675134575.6936,463365945474.0778,444397454454.0188,380450155292.2561,412304246247.9836,439928321375.3185,422409981910.6708,406543109967.5679,388877981825.8385,372372448394.3349,109037157306.27037,352954355928.2479,339943084592.4709,965776718106.3076,679983165793.038,1072804846126.8351,1653367028962.5625,672853853503.4446,845068449353.1084,1172024649864.778,462770426290.05676,428050286546.1012,346195156912.6496,205648551503.31772,212311694365.28387,254545779284.4979,1666058970312.8257,1385164828904.891,1150710762042.4993,1863510623885.1162,430834538117.7462,978975359080.2986,1377690600397.3823,1404012231666.664,760952786306.2483,1101644501476.5305,585940567966.145,379713318522.6683,315344439542.72473,339530634049.98004,358502154817.09045,469059044731.4246,1375271227134.6453,1280652183492.2825,1171455479617.32,572386446415.5188,212752682747.4482,611612837403.5731,194565826146.28403,456140171265.2124,185666805726.525,195560749624.8884,309845235955.9373,29882015923.926483,67890758192.74255,106711440825.52019,142704368951.8826,386981495892.0428,170486278271.76553,474632584778.32324,461725588946.0698,501060724641.7131,364086856944.70703,921026662690.5319,646668800246.5906,738746079033.8866,1143352969440.416,729248194152.991,469495945665.82043,448283823517.25024,552877732839.3142,905306746473.857,791786703048.4222,727728719977.4515,300376155114.6234,1410845782029.8835,1075045948307.8939,597233095836.2955,535099089233.899,408338077003.159,647851434666.4601,384810764804.5126,231139388121.96136,123540312193.5761,366378732803.9906,2309550845778.785,2527359310929.4233,830713998114.489,658898449712.1027,84409650292.385,202522979816.5401,75181084026.97398,680899248017.5076,380155051478.1948,199700095444.4999,684056491494.3135,1273074919246.6587,2556777661982.769,1012006147328.7128,8829871720245.682,2968188145547.4956,287313726483.2944,4984904959818.412,2913067454710.9756,4046799890023.838,500043485695.2314,2280134947142.462,3067299523066.3228,342084054692.4564,1612683365152.129,2801595568967.022,3387820146783.8447,644977723686.0614,5849565594541.408,5305817936265.405,2611439737557.615,4885641184870.379,4193646596299.5303,2544095237043.6704,6166226418510.89,6478704098194.446,1400101314239.6592,563190127682.1986,2272335521299.804,3181305578467.783,440066868929.2164,1487146558459.3962,602598427725.1228,2304628651640.7646,3587882243799.171,2391053255278.464,4472786140921.497,4006694194685.835,2760823162894.5654,2978539771518.858,798835308759.7089,759876147767.4465,1164548412364.3335,851785565769.355,2069025015762.9968,786330362910.5808,874990173243.4889,2126152628513.0828,268242487495.13342,2010504502672.2537,1803586318384.1729,978706574668.654,323504004283.8202,567328513863.2577,437147042219.68787,1859435931938.1924,1736572599626.3484,1758077090748.578,799567765288.9832,1067880583707.3784,593716505389.0828,584401159800.1736,1398219016227.1045,3975722486506.7935,3895609670475.358,771916274425.8934,2021992258892.488,2451333667869.3506,600405269705.7698,1033621811186.9414,357460877301.96136,90404192243.15782,30242270494.11586,2310540251.2853384,924780040.4450092,674825388.1218455,307396074.18120176,127989470.93996437
flux_err,8439671.377397005,35419670.14280295,45676206.48331117,50736423.75523245,52285917.22452017,71878533.31961298,103872677.49868155,117580375.71128158,131657582.43001796,243577171.6777077,223858197.31369117,463428624.8170935,536279814.20878386,2587108818.606675,1403820083.145368,2727045779.4963703,2829446307.0541887,2958999242.046701,3111693515.485416,3197803058.173765,3393378283.374329,3318476801.577553,6643741862.116697,6222258794.58124,5138369459.11362,4961572175.712261,4380836426.621137,4020186685.4984355,3814440049.07095,3573416743.627902,3175851204.8617234,2983796753.384872,2787718622.8126802,2635272540.4029136,3538710344.657268,3282616530.1262197,2461877939.342109,2517568420.2209888,1551991300.6790447,1456410899.9898698,1789092242.9961257,1839772734.523605,1813258944.2022207,1606160127.674336,1633638301.7622654,1049485955.4690479,1089962434.4446664,974139930.4114559,903484529.2920303,608851665.6877217,600941175.2486,476461125.72749007,477107729.80981123,630790308.747624,540060582.0783441,538835783.1929109,544762659.3974948,554491082.4088423,618372960.3115017,586312094.872848,575793939.208994,597714340.4941247,578010716.0335988,564842557.6649677,1006828821.394398,818391422.9684784,1035771472.7554173,716701342.2227926,1407365591.7946248,1293775113.805133,1257548094.9525933,1159421493.4362876,1418536558.2401078,1640049487.641796,1522468961.6005535,1342881349.6368282,1325361544.7893877,1214015706.9680374,1027093850.1563617,1597120904.2468054,1373437498.1210012,1346822271.0641208,1299878488.2921116,1172943024.8539176,1335107702.5365522,1248024625.4812803,1338753634.644651,1205027110.3297236,1239405221.3536842,607841237.3881855,1130365753.3311956,1077697507.8859186,1872994431.0526278,1536887275.1569896,2338009943.3462496,2625350955.2239904,1419629944.0777426,1920143114.274332,1960919454.7505867,1256846255.7990556,1270676476.897668,1280063386.0520062,918961183.6846689,832522546.5383213,892069871.1339115,3342780291.169746,2887287450.6037183,2265846447.5822806,3348865293.359116,1316670260.8640614,2378804309.345495,2742276860.695036,2498498151.2506795,1732763944.0594814,2310627529.582352,1742298462.1303136,1523402983.8415215,1067666709.4976513,1184013198.613662,1329090478.4329824,1521393578.3193436,2373796648.721241,2214341628.715728,2646476868.640334,1778676321.2810376,1019767604.1877095,1814943376.563173,792768175.3313875,1441138926.2632442,883065865.7864038,885682337.8046727,1139118982.2045279,293612822.57846385,459927887.01940906,562614202.6928605,726449558.062111,1188309153.4870825,835436134.1381867,1375649570.4817753,1128019438.9947052,1257260275.1343176,1118365062.037533,2158760339.384752,1755796055.9071105,1686153377.720349,2507649554.355359,1822723978.852477,1297025874.597453,1393185190.1792076,1606168511.3310802,2226804716.2803817,1834487334.2941043,1886779879.6142216,1030002830.1598903,2315444864.631255,2198176664.323902,1835346159.6762905,1530282509.8601184,1098954114.3045454,1531931855.4972098,1212022068.8786495,962406062.8914645,535250316.7982208,1404421670.2767954,3504231199.3347507,3189050218.305003,2033677204.434366,1554972542.0530953,479904021.8024741,922711609.9826415,437551108.1050659,1798868175.4084008,1264712200.3088522,983945197.6635768,1850412134.277131,2348808777.1943374,3143029016.508236,2011857636.2438953,6209428332.587257,3600624718.4043417,1163659856.3660197,4213179932.0315976,3562598918.748441,3792079147.0719175,1321398710.2574258,2810675588.6431456,3268293070.501205,1000287631.4771556,2401144073.269789,3367828487.4752107,3690487532.3708286,1648617919.4993808,4924434271.592826,4662778821.855833,3081182030.7534485,4294414310.133432,3554740004.5985823,2788882445.929639,4493672078.208152,5212605707.543796,2188486868.85037,1376415637.553101,2849532902.0840178,3329957622.472815,1264381559.2112124,2239649158.4455237,1602323476.84744,2570516245.5637274,3250163387.68761,2980457400.5409155,3896570896.2123575,3644275488.6604366,2893950067.5558534,3548296476.5703726,1565556837.6879354,1584766135.437445,1967747832.740423,1676661781.6278934,3154590718.4937396,1529735504.0152059,1954905407.2464035,3068136071.5541053,1139477028.2037277,3010202448.8852043,2890737587.7895765,2144318811.2775886,1061576213.9271301,1595893318.7157295,1311207926.4460764,3119962463.71229,2933074137.8509746,2908162395.4189353,1972605493.3025827,2332411321.051304,1735256311.437637,1917955789.14067,2665999505.8781996,4705452259.866402,5242449118.763483,2400766203.4535136,3173491309.408887,4794569802.328956,2202897407.013607,3778423120.9866385,1922518609.024136,986060637.6039768,711575746.6736698,168285535.22771588,100585949.50627166,101764329.04404345,76187451.5593489,43526095.979864754
