,,mean,std. dev.,Fission Density,FD std dev,Relative unc.
3T,4,0.002672281052983483,1.8392345188204208e-06,0.9291038989416163,0.0006445628502209211,0.0006937467929638133
3T,5,0.0028943981538466484,1.950881976621264e-06,1.006330006653293,0.0006839197332780543,0.0006796177484089299
3B,1,0.002890259542095651,1.926925584931678e-06,1.004891086031615,0.0006756437479593737,0.0006723552008283186
3B,2,0.0026630447282165503,1.8802149408809204e-06,0.9258925954960946,0.0006586665574503399,0.0007113854896932462
3B,3,0.002595608385496487,1.818426315666987e-06,0.9024461960683016,0.0006370957485140632,0.0007059653542667763
3B,4,0.002657801380700387,1.759012270857072e-06,0.924069578184598,0.0006168440881961946,0.000667529916316507
3B,5,0.002880365009768279,1.9169733030311224e-06,1.0014509356951444,0.0006721738882957713,0.000671200020227841
4T,1,0.0028059814468502386,1.917316286512358e-06,0.9755891131719625,0.0006720039247759137,0.0006888185976071493
4T,2,0.002624103269978184,1.727850145641577e-06,0.9123533531924664,0.0006059692327671291,0.0006641826115361427
4T,3,0.002593131921548681,1.6909211811000914e-06,0.9015851742431736,0.0005931180762545825,0.0006578613903588969
4T,4,0.0026905375527784335,1.8465064866924025e-06,0.9354513544690122,0.0006471405712304454,0.0006917950015666823
4T,5,0.002960409010879648,2.0592983493663813e-06,1.0292807904315802,0.0007215651770099781,0.0007010382236973683
4B,1,0.002808526107014459,1.8603982435374861e-06,0.9764738455908893,0.0006523880289112573,0.0006681059936802308
4B,2,0.002632181456292348,1.814497418916851e-06,0.9151619927973789,0.000635877912593198,0.0006948255255329254
4B,3,0.002606415512414039,1.7655097257942944e-06,0.9062036390753702,0.0006188837660647178,0.0006829411617638013
4B,4,0.0027145045763931775,1.8384597586276412e-06,0.9437842560781537,0.0006444572695954994,0.0006828438442844003
4B,5,0.002987730811447645,2.0391960645370193e-06,1.038780087448071,0.0007147347368534619,0.0006880520193733418
5T,1,0.00277174551138201,1.9005916556290916e-06,0.9636858962210615,0.0006661048131870521,0.0006912053147182858
5T,2,0.0026366632474576135,1.8596798695654609e-06,0.9167202307084852,0.0006514828409971163,0.000710667027053193
5T,3,0.0026532175920194593,1.851162042221349e-06,0.9224758775779124,0.0006486055858042763,0.0007031138716681457
5T,4,0.0027970770526817026,1.9442305331859433e-06,0.9724932160055836,0.0006812539860786296,0.000700523124343027
5T,5,0.0031158915763953186,2.0017809439482467e-06,1.083339272669731,0.0007023429112109248,0.0006483129790726625
5B,1,0.0028101505534649353,1.935062918331213e-06,0.9770386363074476,0.0006781409018567737,0.0006940778764079306
5B,2,0.0026896771969482903,1.7847409400861863e-06,0.9351522242725941,0.0006258389366042299,0.000669237499906539
5B,3,0.0027160969220928776,1.8078354939502411e-06,0.9443378859429475,0.0006339043370093776,0.0006712685644041555
5B,4,0.0028637135283348385,1.8921801002758641e-06,0.9956615160883665,0.0006635614697494412,0.0006664528647811563
5B,5,0.0031749452654290435,1.9424286467741256e-06,1.1038711746816332,0.0006821491435108006,0.0006179608265498361
6T,1,0.00282529803103719,1.959603028008264e-06,0.9823051409124929,0.0006866634588025076,0.0006990327447178432
6T,2,0.002755422979318748,1.8684044939006388e-06,0.9580108463741732,0.0006549414490618473,0.0006836472170859377
6T,3,0.0028203698949397947,1.879674463789961e-06,0.9805917169230913,0.0006590798002471593,0.0006721245844450177
6T,4,0.0030011250024664397,1.9477072094886273e-06,1.0434370059577605,0.0006832469306606344,0.0006548041968604409
6T,5,0.0033548816495148565,2.1160902282515523e-06,1.1664318083503622,0.0007426997452693331,0.0006367279595364461
6B,1,0.0029174962306118424,2.055927143074346e-06,1.0143607911235997,0.0007202417790679289,0.0007100449715432343
6B,2,0.002881458787352265,2.0961986508905636e-06,1.0018312224231147,0.0007340094603851787,0.0007326677827127813
6B,3,0.0029581668524928883,2.0711190049185986e-06,1.0285012324218201,0.0007256350028127233,0.0007055266245078431
6B,4,0.003152192680027844,2.0618586114099275e-06,1.0959605113239541,0.0007231912413805046,0.000659869798143427
6B,5,0.0034823902677798475,2.2689444891710845e-06,1.2107642539388965,0.0007958804561753217,0.0006573372591618378
