,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120,E121,E122,E123,E124,E125,E126,E127,E128,E129,E130,E131,E132,E133,E134,E135,E136,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E150,E151,E152,E153,E154,E155,E156,E157,E158,E159,E160,E161,E162,E163,E164,E165,E166,E167,E168,E169,E170,E171,E172,E173,E174,E175,E176,E177,E178,E179,E180,E181,E182,E183,E184,E185,E186,E187,E188,E189,E190,E191,E192,E193,E194,E195,E196,E197,E198,E199,E200,E201,E202,E203,E204,E205,E206,E207,E208,E209,E210,E211,E212,E213,E214,E215,E216,E217,E218,E219,E220,E221,E222,E223,E224,E225,E226,E227,E228,E229,E230,E231,E232,E233,E234,E235,E236,E237,E238,E239,E240,E241,E242,E243,E244,E245,E246,E247,E248,E249,E250,E251,E252
flux,46169944.4917898,1128631007.5595312,1453213587.4656913,2027517862.816305,2038430031.183101,3731685666.2305746,8070341015.376197,10328251325.919336,12540641015.661493,32064500675.000107,41021517189.083725,142158754624.27875,197993972399.38837,2321734542109.597,1054725743343.0065,2669334345257.2783,3157630432243.721,3528346172497.215,3792276515048.321,3975098536064.962,4077856767292.9697,4123268682814.2334,10191459838766.94,9635104707731.242,8795053072463.528,7840088031535.964,6880422324021.665,5966796286417.11,5143918677770.208,4421909772502.288,3806579910069.9287,3290002882203.5396,2852420151928.4146,2477783979330.7803,4044166740012.5786,3204923507607.91,2693653071008.968,2303598610658.5386,1031583504148.9608,964549461473.4752,1757692073056.4092,1569235078383.0103,1418618509797.3245,1295997418899.067,1194061085022.206,563681770893.2839,543374708160.1988,525259841403.6145,507977427488.53955,198357106450.52792,195723392398.44693,193297361202.1407,190853339766.25723,188752312523.81107,186609587864.43497,184273772140.50262,182108152038.23865,180211638933.21436,178533364275.941,176258210734.4898,174592578193.3093,172555757866.91626,171018014154.44193,169351327552.2943,498376832080.2821,324745023123.58136,475840793305.35547,309918067934.76917,752022991493.5347,720755391049.5482,690970496151.3577,665273620889.3575,640806659699.0317,1097040005758.9556,1032917209866.4714,973789255513.2341,919776625536.2292,777158031142.733,559041535618.2959,1041066451353.7684,738460904056.4023,706274973418.3063,603196795087.64,650039876291.3397,695189629004.7191,670861906499.5953,645767388639.8171,622217005019.2389,600115072629.9048,176132764833.95078,574086141728.2081,554078917176.4703,1554932946088.9902,1107568380702.7654,1649018269059.2969,2383063200606.858,1072765954297.546,1339712651191.7551,1847298034664.8872,719593148801.912,676872828998.9415,526801417667.17786,296166206368.2192,316838446971.05206,398467919630.90186,2377154984677.5015,2209691981754.443,1810960875805.8174,2688608788241.05,652958869009.2576,1547725881245.179,2128671679585.2017,2036292929804.1992,1173419845087.8525,1648422153658.9624,925158260453.082,599120998087.3627,494860234189.2228,537986429937.25073,559858218324.4619,644959518691.3116,2143349775566.1602,1973809202913.8123,1805260206826.8604,879798820383.6985,329404057954.2924,953903016213.7416,305784191720.9297,717502360748.6869,292224111822.5118,306337045517.7282,485798778013.1505,46659548027.431656,104772775120.70401,165617368525.36777,222135768366.21445,603114911659.2275,267299703724.37857,736484211966.1937,710184418298.0472,787147453054.2853,571904918136.2462,1410526889800.216,988498692404.2482,1146341165059.7874,1764262209876.2727,1081589317224.6112,693934302091.3281,678784548510.7115,767583995337.1315,1401839960671.3276,1176511035075.8794,1116953556713.9167,449980119313.68445,2112952699319.8137,1640352716142.8638,898079081090.6105,820152956896.904,621500547131.6675,1001278337434.3068,591738766511.7529,348795401929.808,186602458447.5865,553335772943.5835,3535067262198.592,3855798002720.0605,1278689567580.8213,1003665797043.6714,127571903274.23279,308852118029.60693,115708307203.91663,1022554055270.9092,560061678328.5874,305535056870.45264,1048031244170.0897,1956756107951.0,3886278848824.158,1537114992990.369,13438335250377.625,4525260951815.923,441831529224.66876,7599312586245.628,4411057896659.888,6154158129278.601,760554934655.384,3470981289215.1797,4667305663794.133,522238089136.7221,2451888543391.8286,4252105912500.9917,5149349683935.492,980630422605.8967,8891159615724.514,8057627678753.976,3962787558247.2993,7416120122963.072,6373094848156.571,3862898781037.7144,9278515026094.318,9837258498012.148,2013743590892.5835,821101906401.1107,3436362434300.474,4814538606836.681,667973840489.5674,2254075192503.587,904807393405.8367,3292871117861.9355,5131035883134.63,3482969189358.723,6415900650398.727,5424436046590.442,3697671551103.874,4074772592976.6685,1101753902066.9465,1047918596523.06,1635271310024.7703,1208481367472.6423,2914523440410.6743,1114107013958.876,1234281580831.2798,2980917929933.691,377417282899.3057,2834196170702.4014,2520285540206.1855,1357547336118.9775,447003625815.9367,782885531366.8942,600381247992.2571,2552992085409.4155,2372919246019.861,2386542252340.48,1071919158847.6621,1427325461306.5479,797021667712.7185,787138441565.2489,1886829036274.918,5320570915428.532,5145734532673.508,1009627941009.2395,2616577027082.253,3027223045226.036,680957548327.2726,1108156530795.0352,347854508691.6934,81307450338.4207,24321042459.403812,1634553897.503371,643699940.9845247,429383434.35374516,212139217.4313117,68378423.44547059
flux_err,1160597.9093167987,8157271.384401573,9842119.319359586,12357878.594789028,14560726.940677887,18007770.358348917,30870885.33421356,35994015.98943725,40422502.22440628,68916259.11421435,78362099.02750722,157076684.59009227,189880358.56985715,865732930.7072723,536430137.10043263,981249840.0116408,1060504106.101187,1172982448.4454637,1136655469.9900353,1199506785.911601,1154332394.4326742,1150843031.1323552,2445978309.780902,2367486551.6496,2192288436.2920976,1884098516.7899709,1724615430.6746204,1523083354.2454772,1216781414.493611,1092727742.953427,976147842.133461,881238111.9338573,767202064.1218135,696746494.6411483,950601346.5558709,767188651.3523524,665931202.1399404,594532432.0338535,366606667.20193595,352528428.92773867,530783599.43664604,491846770.61729765,450589527.7149057,433739125.1450711,417131202.2676144,242342978.48988232,242782754.0681847,250692646.4646664,240312803.75044778,142520452.65240148,146244188.08567128,134643505.8198095,133763319.69311115,142573302.1519751,140901007.66543442,136916786.00359693,127700528.0495957,132310689.88014977,136389622.4303755,133222252.6003665,133405400.91467455,133492178.38943584,132311712.09895171,131407517.11847162,225285844.75488696,186748968.77742463,234703321.48364848,176630138.86043403,296754488.0571547,285925963.1125783,280905851.99394846,270757364.18288845,266106308.4262346,375835580.7585079,353121751.06051767,353854165.4601488,335287455.7486807,322165089.0812087,246269718.98864105,352605937.7167675,289323151.86533254,285363760.9084248,253695535.75864512,256048819.0808824,258342330.08106568,275668574.9041652,252178548.86538467,265612255.201194,248263089.3511865,127896649.21367073,251275214.00096434,239589898.5280071,445517528.36238563,366894190.72489476,470017913.3260778,575897720.0903028,345050309.0942386,396695958.53568435,508142275.489556,279245545.68198395,254074002.0943741,203675612.30591315,155118963.97662023,167596920.70032537,199347634.70406023,516938266.05434465,515670765.6428707,457980615.8399739,587643839.5889988,256292027.16837648,393274926.7718173,502297655.489784,484725065.35290974,355166401.3063104,416272025.0941312,303331090.50443876,237810888.608675,232606628.40029615,201871712.4933801,249503198.6338456,251552992.49260682,521218054.2886402,464345419.28788245,434550281.4719172,297952648.2292894,180338302.02003232,310434381.6359271,176862117.53732646,281359809.6073143,168692955.2809742,167145041.05414394,202745245.40951526,61484543.460142136,96284231.65140392,122507336.18987283,153429376.0146165,252242768.5266706,162954067.264192,282040186.5846032,259152973.594178,283926389.784807,236956412.59947887,386495484.0497687,307059663.0995745,345691532.5705854,433941168.59216803,330260165.7160279,257710882.6104099,263118261.79800317,262231574.80580536,377124455.7567537,338401488.6519451,348253955.94769186,214781296.61189806,469710131.0258148,433618830.35701597,291120701.76897883,278124403.46633893,249106175.11016598,320865599.23253006,245832032.03869715,173146641.7483408,126859238.02075377,235366155.88386193,701772532.7239044,702312622.9658294,374689687.378936,333447597.9214893,105900551.65783413,169056568.32829723,101078025.91941454,333182946.77946925,215887773.2488064,156235555.90708148,330201212.781595,493537753.9267442,712687254.5141104,408811730.35596925,1837389569.430961,782398923.2120277,214585506.10842952,1113931967.3176887,762363375.2593476,981616539.2360475,272312315.7368466,662142618.1340426,800818206.8431782,217458333.20101255,520305998.52491087,737203994.1830436,880491672.4739264,310330896.1272196,1281523266.7499774,1217177669.521139,704252707.8963841,1121179945.3954387,998643233.9104673,722480135.0119387,1328473685.1125405,1395748946.0783386,430507017.69919205,261159651.15741488,660641545.0299789,837184399.736883,278968920.00586677,508423624.6694359,314465715.33879626,613401729.537751,825070207.5649191,665305741.1589195,1044482617.1726208,921480805.5818131,656613105.8924732,746497595.6376709,362833020.82642967,346905063.3722243,499610745.4402784,401254590.0056944,644862017.80209,387764813.88829243,395980431.4707255,672407822.9367074,241960679.24686593,687508243.4925529,684473692.8361437,474946133.78294086,254980287.2250654,336429398.1564489,302619202.7891926,698828030.4358196,690191982.1271278,677183991.6592358,451609146.0071782,511362441.0578581,398233461.5395921,384457020.04495555,648023196.1115495,1262809094.0747044,1343898132.9969807,522628544.66031826,870198154.2670712,1068405960.9953301,490265374.96288246,775720123.3921194,446642789.23711354,191282737.23844856,104983240.41008824,24773225.245378073,16537131.893750548,13032045.013890857,10002637.38433745,5488417.656810584
