,0.0,0.1,0.5,1.0,2.0,4.0,6.0,8.0,10.0,14.0,18.0,22.0,26.0,30.0,40.0,50.0,60.0,70.0
U235,0.0022732990916108204,0.002269945249783777,0.002256551694441295,0.0022398651805408307,0.002206859575884902,0.0021425692050600757,0.00208077841282106,0.002021205295597896,0.001963592326639486,0.0018536342943245643,0.001749700615250199,0.0016510535076539876,0.0015571623284025837,0.0014675698069631692,0.0012603736144620782,0.001074779948542916,0.0009085494531529619,0.0007602822326216098
U238,0.0226952501011,0.02269384773025376,0.022688114764040923,0.02268081582530911,0.02266623493794839,0.02263681662195718,0.022607300741586046,0.02257767548785437,0.022547614673704273,0.022487456450512096,0.022426500197872637,0.022364973090142192,0.022302817659675695,0.02224005362892275,0.022079074970711262,0.021912712184344527,0.02173985856399844,0.02156005668034097
Pu239,1e-21,8.875964140441943e-08,2.0010066849397137e-06,6.557386182701001e-06,1.8336093990033792e-05,4.25697756863182e-05,6.431764904458402e-05,8.351941767543014e-05,0.00010071374730497106,0.0001293344093041277,0.00015204385966143617,0.00016992422881412697,0.000183943073864004,0.00019476075199043516,0.00021270985168348526,0.0002210286989514774,0.00022391624459741375,0.0002232385403674415
Pu240,1e-21,5.049714170208005e-10,1.9825240581163686e-08,9.836928957762926e-08,4.757487669265212e-07,2.0868933748042038e-06,4.615000411235418e-06,7.808363772414535e-06,1.1470739003042876e-05,1.9678242827488278e-05,2.843185548224076e-05,3.723824872999716e-05,4.5836610266248884e-05,5.398335346796336e-05,7.20344650302476e-05,8.647404832707913e-05,9.742459777107597e-05,0.00010561078367340289
Pu241,1e-21,8.762845235638803e-13,1.7709412898439648e-10,1.7540639646946085e-09,1.7021738496469533e-08,1.527564723142107e-07,5.163794480469932e-07,1.1730729317717372e-06,2.1599923643502705e-06,5.143821321172297e-06,9.342998692732069e-06,1.4564896325763096e-05,2.052857217457398e-05,2.702495294079033e-05,4.397281958786051e-05,6.007834813556483e-05,7.388952185748772e-05,8.453207151187187e-05
Pu242,1e-21,2.894502098631627e-16,2.995605580429733e-13,5.905707885740654e-12,1.1548315133006594e-10,2.1203874917475983e-09,1.0937740418710298e-08,3.3721932534175664e-08,7.879918279553001e-08,2.714031347791068e-07,6.555601491360048e-07,1.2902224303296049e-06,2.2224246469528464e-06,3.487758687318508e-06,8.223939320572532e-06,1.5252209420746594e-05,2.441536863058676e-05,3.541274596279578e-05
Pu243,1e-21,2.7675309935749195e-20,7.665250156409976e-17,1.88048472106602e-15,4.11618100858936e-14,8.098222738724299e-13,4.272454826490913e-12,1.3534804382809355e-11,3.2084919659727575e-11,1.1181931340837804e-10,2.760364542410782e-10,5.479609673843496e-10,9.582418301178894e-10,1.513936710837346e-09,3.7125306755659268e-09,7.176888048377819e-09,1.195204126472222e-08,1.7754610125272048e-08
Pu244,1e-21,1.001851846664427e-21,2.2273768413276286e-20,1.0805959765938929e-18,4.87042302947356e-17,1.9986389701044206e-15,1.6369535613734313e-14,7.093541051915098e-14,2.1686435002236852e-13,1.113741375488646e-12,3.706996540927554e-12,9.48196291575621e-12,2.04297031661899e-11,3.9041466875564276e-11,1.418608296313808e-10,3.778776018698445e-10,8.323064059887989e-10,1.6056376471022762e-09
Am241,1e-21,1.3297575419597774e-17,1.3692456033817365e-14,2.68156630385285e-13,5.200779836806161e-12,9.448923620040711e-11,4.844661199434759e-10,1.4821263374511893e-09,3.430022650982538e-09,1.1509702653721519e-08,2.6946631957092833e-08,5.116032922121429e-08,8.467530436214473e-08,1.2727412224721104e-07,2.6679657553459907e-07,4.3335566162530735e-07,6.004306390647695e-07,7.452273890756136e-07
Am242_m1,1e-21,1.9422238127505554e-21,5.0662289622327755e-18,1.9482160217958946e-16,7.35591873603765e-15,2.5393630361732353e-13,1.8567459099601704e-12,7.220085364662374e-12,1.9939758693266757e-11,8.580243021803701e-11,2.3786962197513415e-10,5.110341638241093e-10,9.294631345959453e-10,1.5035402501094946e-09,3.5718222691804267e-09,6.284995612301614e-09,9.150697395045284e-09,1.1725430710997478e-08
Am243,1e-21,9.1927283183068e-21,1.1278680994209237e-16,5.6633457442309734e-15,2.538169933904559e-13,1.0276239904420275e-11,8.327138729079984e-11,3.5735213675562515e-10,1.0756056583258974e-09,5.373794915517426e-09,1.731439664001883e-08,4.277448135366774e-08,8.893653731823189e-08,1.6368848809719798e-07,5.399723144347961e-07,1.2993095492009459e-06,2.5728740837615738e-06,4.45639123560296e-06
Cm242,1e-21,2.2233326522768006e-21,1.4592338049024127e-17,8.873966839940935e-16,4.7632836153128607e-14,2.1428854776350793e-12,1.7920448300688746e-11,7.669407856062588e-11,2.2907973176970527e-10,1.124379553684616e-09,3.4981812153610355e-09,8.349786807375032e-09,1.6767824637440218e-08,2.981780415632409e-08,8.851481445270966e-08,1.9157114637695766e-07,3.4021094094084753e-07,5.279994313897239e-07
Cm243,1e-21,9.976349285621849e-22,2.245260003938513e-21,1.6002218543437465e-19,1.7478266382489735e-17,1.6303827283828625e-15,2.098388021941083e-14,1.2241098824314885e-13,4.651381088791373e-13,3.2800599459809193e-12,1.3437738523365847e-11,4.002358833163603e-11,9.679219432009537e-11,2.020559426850054e-10,8.310066129654564e-10,2.3277246507246703e-09,5.125748468068122e-09,9.545842981256975e-09
Cm244,1e-21,2.563481486429183e-21,1.0717502693468048e-19,1.1338670217913338e-17,1.0704928870892333e-15,9.06847425422623e-14,1.1394962687889908e-12,6.654590773752133e-12,2.5563868004649796e-11,1.8460117594616514e-10,7.856835695952494e-10,2.4432835412778827e-09,6.160833045952642e-09,1.3394301620738726e-08,6.195174943689888e-08,1.9618321712506065e-07,4.914145852866828e-07,1.045320157464239e-06
Cm245,1e-21,1.0657741478353638e-21,1.3169160567035632e-21,8.87619423792556e-21,1.3224435515676089e-18,2.17062652077042e-16,4.0480654216591665e-15,3.1632184417207516e-14,1.5283974935753104e-13,1.5516035126205773e-12,8.568359720069183e-12,3.262892912593628e-11,9.797895296439771e-11,2.470567988497084e-10,1.5277255588236773e-09,6.053258294601978e-09,1.8131306132325572e-08,4.480642964730884e-08
