,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120,E121,E122,E123,E124,E125,E126,E127,E128,E129,E130,E131,E132,E133,E134,E135,E136,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E150,E151,E152,E153,E154,E155,E156,E157,E158,E159,E160,E161,E162,E163,E164,E165,E166,E167,E168,E169,E170,E171,E172,E173,E174,E175,E176,E177,E178,E179,E180,E181,E182,E183,E184,E185,E186,E187,E188,E189,E190,E191,E192,E193,E194,E195,E196,E197,E198,E199,E200,E201,E202,E203,E204,E205,E206,E207,E208,E209,E210,E211,E212,E213,E214,E215,E216,E217,E218,E219,E220,E221,E222,E223,E224,E225,E226,E227,E228,E229,E230,E231,E232,E233,E234,E235,E236,E237,E238,E239,E240,E241,E242,E243,E244,E245,E246,E247,E248,E249,E250,E251,E252
flux,61179112.36031681,1371462509.7355466,1780156660.7140975,2438672681.6413054,2469773020.145753,4572060544.60633,9762743624.79015,12399938312.622372,15332713910.968655,38248901130.21915,49033686270.627556,166562080223.91412,227529075686.98856,2547013808707.852,1116391674010.717,2777499671017.693,3212514043531.0654,3529867637997.6787,3745080190031.176,3880780119358.6597,3950121650995.3066,3959843336400.6167,9686596202920.787,9038777561551.225,8165561262383.409,7213742861934.585,6284504787664.368,5412226774261.391,4634407223373.601,3958490830947.424,3377931425426.801,2888267412574.2603,2477925508832.7554,2131337048739.0837,3444723124853.2153,2640909007304.0903,2089384146719.886,1704724875831.9636,745160922425.5162,686584980661.9048,1233241948940.3003,1085680585008.4807,975258356512.4293,884747347485.7762,812586101831.2275,384376605582.1723,370860608562.9513,358206609641.387,345873120933.49255,135248943553.44702,133336732778.45595,131743620688.00668,129903109604.46361,128459172044.36052,126742702969.782,125161929481.13228,124034525864.15387,122908334390.47035,121106701386.57335,120011524878.49744,119170697221.49225,117469453149.126,116640627548.26161,115266702921.78409,339506842930.07764,221178635318.11646,323635638892.58386,211058562259.83716,511898816503.8572,489958383642.69,470084516363.4076,452120101969.66156,434851478126.937,742906769952.8767,697342883287.7627,656747124659.8892,621027193837.5015,524628554998.43097,378559759711.9043,721223799947.9829,512947759373.01825,491751229504.51117,419420001087.387,453635269800.95404,484030357735.63495,466622954700.1221,448467886674.7161,432007231094.59375,416028004017.1854,122054940159.36736,397715657493.2341,383476619754.2492,1083275375403.5879,766180706107.7404,1142678224943.262,1644948482242.189,741324180437.0353,925825577606.7145,1275822791729.057,497530841951.24756,467055753188.0655,356600935879.2913,202713293061.8875,219710958114.66452,275824917055.13855,1652620639801.944,1534657270812.7148,1258209803076.8662,1868617668067.2144,453203555090.8314,1072810134781.3792,1478225797825.4595,1414949377151.876,815071391549.256,1144951286895.0735,643871453485.5532,417211825131.53143,344967051480.75195,367639741708.30115,389268460990.78986,447989000386.48724,1490864206157.7146,1374519405294.8872,1256611636179.2131,612645869769.9364,229539769531.67526,665152542747.0627,212973811953.25967,499209622382.8873,203253178118.6107,214383095325.3955,334262336387.10516,31921426870.185246,72849464797.41563,114982934536.62927,154479395813.19998,419594445054.11816,186180788874.40533,513675422948.84344,495914737726.29224,548576360832.1991,399315843889.6938,984590291853.9891,688602650481.0632,798175922442.5371,1231910771909.404,753961678816.6227,485593535104.28973,473686606073.2131,534213962727.5387,977991480984.8362,821577528796.3835,779652081134.686,313837313331.58075,1475752043161.2537,1144188009875.3418,627016432992.7108,571220029961.403,435083233901.5901,699935745732.7322,412976415405.7296,242324877882.86765,130796957444.98299,387434507949.6581,2469455522112.988,2693279411947.9126,893809129262.4031,703734103598.0197,89688122495.30794,213946905377.9719,81071988304.82059,714022583966.8073,391741740176.05286,212427358913.36072,732353430821.6749,1368350562769.17,2714440760154.293,1074627408627.1151,9402027984989.041,3166222381027.3286,309069109613.06036,5320380599624.447,3089136202775.3774,4307524877219.926,532371206014.96967,2430795452732.2124,3270818214480.7764,365579294170.3626,1715316942767.676,2978946664639.2456,3608379298290.001,685592301073.633,6225764224729.427,5649444882815.644,2774731627653.049,5195389713288.283,4459805090902.42,2706081407173.4443,6543632972526.053,6869703525106.41,1483139873904.015,597262938104.2292,2408906850267.731,3364956381834.706,465458542772.3514,1571885787464.1416,636425465506.1163,2438953233626.7856,3791950005911.1846,2527637358935.896,4727419076310.196,4229167834204.0586,2909563553759.1416,3139343021764.45,839853000757.8466,800446007080.6123,1222376940107.574,895721703288.1332,2171449785568.2104,825343560315.803,918558981715.685,2225265245106.887,279047679614.23096,2104937966322.8425,1885076693836.6187,1021966275790.8176,337661770698.542,593031369709.5944,456469958043.61554,1945722817645.8188,1818824746814.4688,1848087812383.2144,838356731209.6165,1120085572033.5996,626038981687.1533,616072567048.5052,1480325881481.8157,4216677886363.296,4121817699886.8076,815410790124.8829,2128617705096.4304,2568397965613.02,624390870549.113,1070157925420.3438,361249394293.9942,89597501453.07066,28963751621.650803,2129510294.9621263,975926025.8262663,513300177.09116876,271739895.980005,82873575.95337401
flux_err,9994912.945262166,53484085.30244926,51933294.54091644,70402187.72021064,75328395.28047448,93717296.08193521,163944311.23107675,167947692.31495,194310646.5740933,303053385.1644926,373327596.5418389,757580106.7103096,827580549.7858169,4216265147.309346,2385115227.207535,4416091485.177175,4444719856.134463,4793756760.944696,5047235001.032822,4736825213.150649,5491148428.193825,5422728695.323824,11470678835.795197,10106400401.768621,8662868388.827206,8115239822.213251,7485347459.551364,6081986982.546454,5730647048.095071,4912890581.187315,4056430602.090024,3977324042.204215,3866828295.209129,3004637583.561193,4478186789.130086,4395800399.777138,3243876393.643897,3028167916.577516,1787743729.194134,1732338409.172576,2562800865.181558,2270436741.685635,2090024542.202082,1858993813.5378973,2035166015.8124335,1071877556.1208179,1135194956.0801058,1128598278.4063678,1165815496.0353246,729031018.8887603,661173115.4446914,719736127.8178806,711076054.6096431,717280250.8750308,708355960.8041312,712735750.4001805,671307923.3071377,718367934.497059,618358395.4475998,684139465.7784582,639550270.8546124,613095357.2450664,625614830.3802675,720512771.3758643,1184218408.1480336,882871767.0496411,1044113302.7137228,930612381.0799438,1482357746.5951805,1280117843.3565085,1452079575.1270235,1349004724.7346992,1316599247.465277,1724175159.292776,1720499212.9402974,1877645190.6734974,1437603850.9857368,1451899131.049738,1120903241.5631566,1684369365.8792996,1283777303.0251822,1336198886.6235516,1341538329.6435397,1137310260.9470007,1362766767.2010798,1141669921.4360695,1304962712.9892218,1209602580.4683623,1099116949.0450962,659782945.9903297,1296656268.8931158,1033281731.757421,2261669423.795642,1875509458.8970222,2415922796.604386,2806410013.085422,1719441554.7004313,1745457768.679527,2138410673.4227521,1391703867.595861,1217436078.5771577,1488230242.5260806,919774307.119412,985752416.1580107,1049189788.7008734,3236235728.425339,3012098679.544289,2560917913.595155,2679565977.279384,1262405514.795829,2484991472.4644065,2759720534.5308666,2569194122.135834,1863646476.6467302,2201392779.3683066,1960607713.2003403,1756183298.4534109,1143089750.6068497,1291507771.2811902,1751831553.5623085,1296814084.4688451,2458987682.3275647,2519815974.956637,3107847621.0804424,1629681525.997462,1009835967.6895697,2377054420.1230855,913359872.4755875,1708871968.5140085,754547928.9774709,867913524.9070485,1256539526.719264,284279753.0627701,446410210.25375515,632599410.1258547,777899432.6436099,1368203863.771006,875107000.1385891,1467607305.7480552,1364225290.6666026,1420923138.035373,1153857406.51274,2150333056.3693523,1910587463.4189146,1996739896.6040697,2779544518.1142893,1851416447.2999287,1302690672.613166,1396003414.1347027,1307550954.0974097,2466730822.1785626,2077472579.2772546,1950259410.4569597,996115341.8793966,2914797558.0313563,2277433064.024873,1921441198.5795717,1577762749.073772,1444460367.1378844,1666395373.5619762,1577235339.1411085,1053421355.4447647,678235858.2087342,1499919138.2823946,3579894053.040755,2842065078.4483123,2332291245.355728,1946555778.6730566,506018607.0063963,928726061.7688893,521562159.2450566,1921511373.220152,1353465991.0318308,1158755977.3511488,1641690759.81494,2446557083.8030868,3672875796.1849537,2349646444.589187,7135870636.95228,3647325982.451255,1223201598.114026,5031827695.709852,3697559258.0304465,4327771331.781711,1453757329.6850789,3142327354.8004255,3570194886.8085737,1228578862.680213,2490349574.789364,3214188451.7245927,3426214686.3916116,1659195435.0621653,4927219732.529785,4484564859.108289,3271350090.5784883,4763033966.036611,4868842098.584429,3440610733.211689,5114929450.11715,4884280440.756572,2190046571.8104544,1274775823.2112103,2810517223.7030735,3365152484.16019,1282199440.411571,2465093766.6558046,1378402551.6686385,2806993140.1289477,3607225893.569105,2789815340.180363,4399509332.304673,3922142056.981707,2790199157.7503047,3225463226.233547,1744392984.3629777,1720899495.7169163,2052689875.7577808,1868474191.9741015,3553443209.0431995,1774697304.387305,2032902192.8119314,3002622745.0516925,1194967020.3810594,3329907887.154893,2980846812.622879,1843149862.679586,1359155420.6133986,1553427381.5335267,1492205341.9532843,3054944603.265355,2629123606.9973254,3180217568.8695874,2158450440.7523546,2744818004.0787935,1960146384.7405653,1737506953.8506782,2731205729.5082397,5279316496.0302,6014229751.375816,2567258808.379309,4118983247.7376676,4755528902.397022,2385014815.5885386,4013521944.2649074,2452137496.280572,1134384782.3883324,614888520.0379412,190748307.159328,133511452.24574347,83853344.64637582,58530915.46351885,55644016.345558465
