,0.0,0.1,0.5,1.0,2.0,4.0,6.0,8.0,10.0,14.0,18.0,22.0,26.0,30.0,40.0,50.0,60.0,70.0
Kr85,1e-21,4.787351500549797e-09,3.6988816543162546e-08,7.794169626900855e-08,1.5936318039775014e-07,3.198046535546847e-07,4.763185527604408e-07,6.292588481330155e-07,7.790199459329964e-07,1.0699666220481343e-06,1.3509224647958358e-06,1.6229668617795434e-06,1.8868843099158229e-06,2.1433133605990705e-06,2.754599961183117e-06,3.3267995187944896e-06,3.863431487350305e-06,4.366878279749127e-06
Sr90,1e-21,1.5755406216604405e-07,7.906599910093907e-07,1.5803480546090152e-06,3.1492993446687467e-06,6.2367204558669544e-06,9.243250925009215e-06,1.2177373085562167e-05,1.5047501102882542e-05,2.0616164836131097e-05,2.5986978377523886e-05,3.118304077064269e-05,3.6221194758548465e-05,4.111513670574672e-05,5.278239578499768e-05,6.371117854449635e-05,7.397304309279418e-05,8.361438105190691e-05
Ag110_m1,1e-21,3.310953337896508e-15,2.7255838082052663e-13,1.533069433591259e-12,8.402115955572772e-12,5.060138259679368e-11,1.5202564113591498e-10,3.344686877489486e-10,6.178203625546526e-10,1.5417674281041772e-09,3.035286634750536e-09,5.178392734438734e-09,8.046256138688422e-09,1.170753428324226e-08,2.462497928563824e-08,4.354647017384478e-08,6.906638443827031e-08,1.0156464748431001e-07
Cs137,1e-21,1.6700176303168434e-07,8.396852384772405e-07,1.6818693542620404e-06,3.3707313539947753e-06,6.763905340452235e-06,1.0156576454249619e-05,1.3547342216292004e-05,1.6936925035922673e-05,2.3712547342595356e-05,3.048438594853925e-05,3.725285488804161e-05,4.4018153291562675e-05,5.0779894406891855e-05,6.767107415365241e-05,8.453954534230916e-05,0.00010138526963235433,0.00011820610147500238
Xe135,1e-21,1.9559148554204907e-08,2.9907175879720356e-08,3.007952864492852e-08,3.032040782095917e-08,3.083859287239545e-08,3.1270196735720587e-08,3.159527521538376e-08,3.184589390271894e-08,3.2086583596769166e-08,3.210319481707241e-08,3.200464254252212e-08,3.1773452225572095e-08,3.146479697326417e-08,3.033981913367487e-08,2.9060325038783145e-08,2.7620513909453042e-08,2.6070036341699827e-08
Sm149,1e-21,1.4089701484591602e-09,3.244409676954219e-08,8.370160627964992e-08,1.483751147422193e-07,1.8073692088065612e-07,1.8877113928035114e-07,1.9507012343188932e-07,2.0123157275857533e-07,2.1215012328582227e-07,2.213077445988993e-07,2.2913754591321583e-07,2.3532163339777412e-07,2.4054975697656724e-07,2.4815132451292725e-07,2.5136319128575803e-07,2.50064365387482e-07,2.453916507635707e-07
Sm151,1e-21,1.4547293594391974e-09,2.6300697149481375e-08,7.275090223625902e-08,1.669931019949611e-07,3.244437840557626e-07,4.4690817131683453e-07,5.438145901107565e-07,6.217901280647908e-07,7.393302469155552e-07,8.240008964988259e-07,8.893771554531599e-07,9.432286349783268e-07,9.885025110710435e-07,1.0801857415105966e-06,1.1560649219915043e-06,1.220491938209747e-06,1.278331389197262e-06
