,0.0,0.1,0.5,1.0,2.0,4.0,6.0,8.0,10.0,14.0,18.0,22.0,26.0,30.0,40.0,50.0,60.0,70.0
Pu238,2.0666967988873324e+31,5.278505820008245e+33,7.174100435847399e+34,1.0840275669513091e+36,1.6131291179201962e+37,7.37306622349325e+37,2.083756789311368e+38,4.552735845418942e+38,8.487168249605006e+38,2.2056519849876582e+39,4.526818526833748e+39,8.04404387126181e+39,1.2969642665604279e+40,1.9512084794464309e+40,4.419525999900753e+40,8.3006255873892435e+40,1.3832259265163077e+41,4.418347393261162e-06
Pu239,3.94263686995443e+39,8.87353285784899e+40,2.9032744430203146e+41,8.116158071168453e+41,1.8826223307852587e+42,2.845913082398217e+42,3.6993287967140823e+42,4.456374163111641e+42,5.128756629458295e+42,6.261479110103237e+42,7.156954244069058e+42,7.861626243424696e+42,8.412669475810078e+42,8.842572813827866e+42,9.526269069735538e+42,9.853648722460586e+42,9.946533126729559e+42,0.00022362879657608165
Pu240,2.245345947394812e+37,8.791956899523049e+38,4.3607412155510566e+39,2.1053961242670415e+40,9.236903147549404e+40,2.0416826154254227e+41,3.4561296882229498e+41,5.080279921088958e+41,6.8505269220100975e+41,1.0643160341749434e+42,1.4561176301992466e+42,1.8427047666151064e+42,2.2145081744616335e+42,2.5653015604431335e+42,3.332591856045679e+42,3.9383487531541824e+42,4.398500602498417e+42,0.00010566389493659847
Pu241,3.900675202519868e+34,7.847435140545375e+36,7.77706806354042e+37,7.55142266638308e+38,6.765166580799133e+39,2.282869641824953e+40,5.188647827746637e+40,9.546220555535435e+40,1.5397187825755588e+41,3.137843087278575e+41,5.235422158070378e+41,7.733578070056086e+41,1.0507046003850832e+42,1.3452314620169723e+42,2.098595808444338e+42,2.797446286445458e+42,3.3828090565027085e+42,8.467035553303589e-05
Pu242,1.2885957994732504e+31,1.3284411345457613e+34,2.619926013728725e+35,5.1241330405407716e+36,9.399832756019499e+37,4.8390041026496195e+38,1.4917386599705017e+39,3.485772432369775e+39,6.855345051833202e+39,1.9238336084711644e+40,4.1463171551697194e+40,7.588841109320398e+40,1.2433045294375699e+41,1.8805395701927153e+41,4.1830316536183955e+41,7.496079330212409e+41,1.1731628801288151e+42,3.541875135857102e-05
Pu243,1.2317599609147928e+27,3.3919545243169003e+30,8.315898123691312e+31,1.833990465111511e+33,3.6031056383061223e+34,1.906648156703807e+35,5.9873245814695794e+35,1.4152597190056976e+36,2.8090381297880036e+36,8.031197247339961e+36,1.7531573261453702e+37,3.24854523470367e+37,5.395295910128795e+37,8.266393714081878e+37,1.902560844447766e+38,3.536570602032364e+38,5.744989721113314e+38,1.7842655593185857e-08
Pu244,4.436863785364377e+25,9.858919046893666e+26,4.7782292931071655e+28,2.1719614664918431e+30,8.887852405763005e+31,7.304723505485532e+32,3.150729167151578e+33,9.572406617329453e+33,2.3412705258740095e+34,9.370449018349568e+34,2.6853762455160135e+35,6.257601070315169e+35,1.2661974371341519e+36,2.3168233507549158e+36,7.775119339724387e+36,1.9821328794365943e+37,4.23578777207725e+37,1.6043740180292362e-09
Am241,5.9193618005326266e+29,6.0694356898091414e+32,1.1889148183480512e+34,2.3074658132937553e+35,4.185947106236957e+36,2.1434672769849336e+37,6.555043099306022e+37,1.516577092769759e+38,2.946925745614104e+38,8.036442376575418e+38,1.6746050207602204e+39,2.951310219200493e+39,4.6403637645299464e+39,6.716176954656804e+39,1.3235051423790127e+40,2.07377290635508e+40,2.8042429448198305e+40,7.468131273116034e-07
Am242_m1,8.623169357743081e+25,2.245562906381654e+29,8.648910334312084e+30,3.260799788625029e+32,1.1259951839219705e+34,8.21953323158197e+34,3.1954740891597623e+35,8.819289850912286e+35,1.9662222636350452e+36,6.566652032014769e+36,1.5795389639296471e+37,3.0987952811242084e+37,5.291133792614401e+37,8.175587449367331e+37,1.8062856408971735e+38,3.040056503216547e+38,4.305670933088273e+38,1.175376178407185e-08
Am243,4.0875732174320255e+26,4.992600844119293e+30,2.5043059407703092e+32,1.1306259928780585e+34,4.57349221336006e+35,3.716886356113532e+36,1.5842086802830544e+37,4.752683054307418e+37,1.1458841531339906e+38,4.44531707407496e+38,1.2325191554864028e+39,2.773291745747768e+39,5.4121382768906505e+39,9.536594750801721e+39,2.901175990275391e+40,6.671756624775534e+40,1.2825332109769895e+41,4.457274448680277e-06
Cm242,9.861737129305896e+25,6.469424825918711e+29,3.939188376824144e+31,2.111497698297366e+33,9.503021007868613e+34,7.934660816031371e+35,3.3945107088764084e+36,1.013419442412425e+37,2.420631684828778e+37,9.132585197676627e+37,2.4506977104545448e+38,5.322472208385657e+38,1.000994105282761e+39,1.6967606978530496e+39,4.665245040170549e+39,9.64001791770408e+39,1.6608816240553616e+40,5.282723017462269e-07
Cm243,4.418141588627988e+25,9.973192190220234e+25,7.072840092366073e+27,7.757800698205659e+29,7.243041192256854e+31,9.315980715403456e+32,5.417195435280745e+33,2.0567994440463204e+34,5.985059940079576e+34,3.086348992771203e+35,1.0565908624141867e+36,2.8088175066079664e+36,6.27026014122367e+36,1.2345297302871014e+37,4.631754907486827e+37,1.227108805108501e+38,2.601262086400376e+38,9.546229145923741e-09
Cm244,1.1352700685880448e+26,4.736098772938235e+27,5.012321595801176e+29,4.769621122687287e+31,4.037022946015676e+33,5.077564792597868e+34,2.955024390698603e+35,1.1303277579802215e+36,3.3288410254750157e+36,1.776099531716146e+37,6.324584310943626e+37,1.750721466726665e+38,4.0789601961720214e+38,8.392851735712456e+38,3.53461266471757e+39,1.0597003800138959e+40,2.556259837976956e+40,1.0442066200706694e-06
Cm245,4.719920360485229e+25,5.831416040611071e+25,3.920524569330405e+26,5.905543457483957e+28,9.665576070612712e+30,1.816939006754478e+32,1.4084783257212588e+33,6.757120871771663e+33,2.3955512662022307e+34,1.7173080222053967e+35,7.690064957565485e+35,2.5665456869196356e+36,6.992811723286748e+36,1.6505433413019591e+37,9.155672914875299e+37,3.399392245530811e+38,9.741607867939777e+38,4.464999300704664e-08
Cm246,5.339514025938637e+25,7.838083236611845e+25,9.496404763605841e+25,1.734001591905533e+26,2.1206399939394403e+28,5.954664565397929e+29,6.175234394855912e+30,3.72253467603095e+31,1.5936611940965568e+32,1.5442367035108787e+33,8.800051877087215e+33,3.591505680803868e+34,1.1667223183796894e+35,3.2136313848455497e+35,2.4801186364495598e+36,1.2133652040653954e+37,4.434764627601984e+37,2.4319880515656103e-09
Cm247,4.427207392239653e+25,4.422929579330197e+25,4.41935834649981e+25,4.414850170858012e+25,5.0490336583551515e+25,3.2290617629238455e+26,3.9696905986599097e+27,3.0047748720756097e+28,1.5583608144911768e+29,2.0572267844379904e+30,1.4915629490429879e+31,7.436852505174322e+31,2.861482462574226e+32,9.139139748038406e+32,9.603104263165738e+33,6.033939837847777e+34,2.7257977531685796e+35,1.735512344870072e-11
Cm248,4.431532383756728e+25,4.44725543561229e+25,4.471035501727633e+25,4.523809898046334e+25,4.642714247521478e+25,4.840994451733011e+25,6.222861892028191e+25,1.7675391497204865e+26,8.452748236458037e+26,1.4203167552927133e+28,1.3002819424001979e+29,7.879055999025321e+29,3.5857506286929046e+30,1.3269351164187128e+31,1.8912722289816252e+32,1.5246600718632837e+33,8.52715455627398e+33,6.325850136105116e-13
Ra226,4.614853812369641e+25,4.999924981714912e+25,5.140180139969914e+25,5.191526179347591e+25,5.243906730564687e+25,5.371546400330822e+25,5.623121408401741e+25,6.041498020931806e+25,6.667064143615589e+25,8.690590601142876e+25,1.1977010033054165e+26,1.678492828331131e+26,2.3353844425010548e+26,3.1908005398366384e+26,6.339480004382842e+26,1.1203901103377896e+27,1.8164087810668012e+27,5.77029765270449e-20
Ra228,1.760306180446308e+16,2.0421926220389645e+18,1.5360363239512332e+19,1.1456214745189474e+20,8.592917501811967e+20,2.8043308448292987e+21,6.493976306843583e+21,1.2449163531433219e+22,2.1169369664756327e+22,4.880496549594385e+22,9.302187014452954e+22,1.571749664506662e+23,2.4437672111309618e+23,3.5751535575523795e+23,7.70932093630621e+23,1.399297749080207e+24,2.2723401047124736e+24,7.141892990403264e-23
Ac227,4.451489008017438e+25,6.260915578223286e+25,1.530245961517299e+26,6.010078876067401e+26,2.529786744556107e+27,5.707421006961733e+27,9.987872296382058e+27,1.5236669269295809e+28,2.1329397562906454e+28,3.559263511028232e+28,5.1948072868874485e+28,6.967384339676266e+28,8.81442162259759e+28,1.0681547521929137e+29,1.5147559993363945e+29,1.891357306032169e+29,2.1650773815168672e+29,5.1920363538573286e-18
Th229,5.537690966829387e+25,1.231194821993241e+26,2.8009347869231806e+26,8.764523296594873e+26,3.4162572255135204e+27,8.197819017586144e+27,1.612291137896498e+28,2.8534931863588445e+28,4.700225610649925e+28,1.100417565295337e+29,2.2340553293263527e+29,4.071629924259818e+29,6.834733017899014e+29,1.0766377800977956e+30,2.727919037559427e+30,5.628809042431309e+30,1.0086231169330432e+31,3.3680482736365174e-16
Th230,2.294898733167624e+27,5.701091006285955e+28,2.2858638598282617e+29,9.113132858936113e+29,3.61264988657065e+30,8.042681397335023e+30,1.4128777905561443e+31,2.1803922493926856e+31,3.1009633248683735e+31,5.378208414205481e+31,8.197607314813884e+31,1.1521400744004863e+32,1.5316697920803696e+32,1.956339444519289e+32,3.2118939286547694e+32,4.7623748903528686e+32,6.671142255949475e+32,1.9260983873036076e-14
Th232,7.75835140964455e+29,1.768342055294613e+31,6.602571595924523e+31,2.462887450685294e+32,9.291421300370929e+32,2.027033960909333e+33,3.5232754352727875e+33,5.402565927833776e+33,7.650889961821347e+33,1.3203525562009398e+34,2.0086170093159948e+34,2.8213339222576778e+34,3.75063987882033e+34,4.789254492484706e+34,7.81975801939098e+34,1.1392365370075758e+35,1.541699189101234e+35,4.268897530646296e-12
Cf252,4.504192538104071e+25,5.01474949206745e+25,5.788530310309355e+25,7.268371177347868e+25,9.708048368541828e+25,1.1635684530455145e+26,1.3224577883357332e+26,1.456699551762082e+26,1.5716033595411658e+26,1.756303119458218e+26,1.909002061855121e+26,2.2004609025208944e+26,3.697747350308504e+26,1.1623504282927576e+27,3.3255411283165606e+28,5.247550508975494e+29,5.070435969216826e+30,5.45672072809175e-16
